Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
FAZ80247_pass_03069096_5394ef1c_concatenated	(0.0, 0.5026954177897575)	(1.0, 0.26481185204884783)	(2.0, 1.3065701232972844)	(3.0, 1.0171336350729878)	(4.0, 1.6)	(5.0, 2.0048665782826216)	(6.0, 2.5026954177897576)	(7.0, 4.234089458325029)	(8.0, 2.9870733208247846)	(9.0, 5.503646282855682)	(10.0, 8.138528138528137)	(11.0, 8.625)	(12.0, 13.85)	(13.0, 19.183333333333334)	(14.0, 25.343234323432345)	(15.0, 32.69540578830196)	(16.0, 37.83555062823355)	(17.0, 44.75000000000001)	(18.0, 55.36666666666667)	(19.0, 71.36666666666667)	(20.0, 88.78333333333327)	(21.0, 99.61428571428569)	(22.0, 117.98030303030298)	(23.0, 146.421645021645)	(24.0, 196.75455243681077)	(25.0, 246.73529117871715)	(26.0, 318.932936507936)	(27.0, 438.7604256854221)	(28.0, 588.0980880230882)	(29.0, 883.4362984685729)	(30.0, 1298.51426942227)	(31.0, 2049.3123273022534)	(32.0, 3220.2156222182925)	(33.0, 4897.578250211818)	(34.0, 6666.745557495349)	(35.0, 9644.526593653061)	(36.0, 14089.900940877247)	(37.0, 19468.164641985255)	(38.0, 26717.86300180985)	(39.0, 37345.134223371155)	(40.0, 52180.43234451945)	(41.0, 73204.66939270479)	(42.0, 105551.69758541335)	(43.0, 132556.50893764934)	(44.0, 155775.33338278296)	(45.0, 169909.4088474716)	(46.0, 170042.09708570494)	(47.0, 166422.76007296832)	(48.0, 152765.58607336358)	(49.0, 141339.26502428582)	(50.0, 137514.7582996712)	(51.0, 130578.60751501912)	(52.0, 120596.04001341807)	(53.0, 120929.78067446676)	(54.0, 112828.67969710729)	(55.0, 93214.52768644925)	(56.0, 64453.02780979914)	(57.0, 48486.17562587156)	(58.0, 33212.83805903613)	(59.0, 22355.958356827723)	(60.0, 13636.219390976368)	(61.0, 9504.684120608068)	(62.0, 5890.048785927253)	(63.0, 3041.553334675096)	(64.0, 1640.0337210968275)	(65.0, 916.9878670022091)	(66.0, 508.3365719405937)	(67.0, 343.69828236279574)	(68.0, 250.85346320346457)	(69.0, 208.78737373737442)	(70.0, 178.05696248196267)	(71.0, 125.47417027416995)	(72.0, 74.88124098124105)	(73.0, 51.821464646464726)	(74.0, 47.77005772005777)	(75.0, 31.134018759018737)	(76.0, 16.18813131313132)	(77.0, 11.171897546897545)	(78.0, 11.17063492063492)	(79.0, 8.05952380952381)	(80.0, 5.0)	(81.0, 2.5)	(82.0, 0.5)	(83.0, 1.0)	(84.0, 1.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.25)	(88.0, 0.5)	(89.0, 0.27439024390243905)	(90.0, 0.3333333333333333)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.5)	(98.0, 1.0)	(99.0, 1.0)	(100.0, 1.3333333333333333)
FAZ83542_pass_1344a466_45031b9d_concatenated	(0.0, 2.5408946284858693)	(1.0, 0.7686278737006511)	(2.0, 0.5105574103534511)	(3.0, 0.5022868977406834)	(4.0, 0.20683306659402279)	(5.0, 0.7347487805767653)	(6.0, 1.5034364261168385)	(7.0, 3.0691635926163965)	(8.0, 3.669362084456424)	(9.0, 4.8576335877862595)	(10.0, 6.616666666666667)	(11.0, 7.926221734542606)	(12.0, 8.0)	(13.0, 13.171823981277013)	(14.0, 18.03225806451613)	(15.0, 18.166666666666668)	(16.0, 20.519607843137255)	(17.0, 31.602941176470587)	(18.0, 35.25000000000001)	(19.0, 40.765209345362024)	(20.0, 56.08333333333335)	(21.0, 59.57626262626265)	(22.0, 73.81051693404632)	(23.0, 95.91608946608943)	(24.0, 109.11454175905388)	(25.0, 148.49783549783555)	(26.0, 208.66872294372345)	(27.0, 295.4941954387073)	(28.0, 421.4387445887391)	(29.0, 630.3598833961744)	(30.0, 1057.5544722259287)	(31.0, 1858.263747650576)	(32.0, 3096.9156503142863)	(33.0, 4908.759053807204)	(34.0, 6781.7486623542945)	(35.0, 10163.048605382503)	(36.0, 15083.150926015764)	(37.0, 20954.26101227177)	(38.0, 29016.10516561999)	(39.0, 40445.088395517545)	(40.0, 56540.0793061655)	(41.0, 79018.26946720263)	(42.0, 112110.32803139277)	(43.0, 138224.1316974803)	(44.0, 163307.79367851408)	(45.0, 178587.20226019455)	(46.0, 178630.94333157004)	(47.0, 173102.36204964714)	(48.0, 156981.1444691648)	(49.0, 143814.40390550357)	(50.0, 139174.71280447795)	(51.0, 132034.41535615118)	(52.0, 124008.1483529007)	(53.0, 127518.4177958606)	(54.0, 122466.16073830126)	(55.0, 99767.42812412838)	(56.0, 69015.35467659589)	(57.0, 52564.86604424137)	(58.0, 36730.64318289413)	(59.0, 25708.429864211903)	(60.0, 16030.226316742332)	(61.0, 11281.972295895164)	(62.0, 7194.56786539074)	(63.0, 4162.51354353742)	(64.0, 2416.450427255166)	(65.0, 1263.6244728322029)	(66.0, 642.4988130433239)	(67.0, 410.8318414844085)	(68.0, 275.57671041728025)	(69.0, 197.03542568542622)	(70.0, 137.50896057347643)	(71.0, 102.12113997113995)	(72.0, 72.63293650793666)	(73.0, 51.50836940836949)	(74.0, 40.03150054552496)	(75.0, 29.251551226551207)	(76.0, 18.842424242424237)	(77.0, 15.16363636363637)	(78.0, 15.79159451659452)	(79.0, 10.287121212121216)	(80.0, 4.292929292929293)	(81.0, 3.0084485407066053)	(82.0, 1.6666666666666665)	(83.0, 1.0)	(84.0, 0.5)	(85.0, 0.14285714285714285)	(86.0, 0.125)	(87.0, 0.6666666666666666)	(88.0, 0.3333333333333333)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.5)	(95.0, 0.75)	(96.0, 0.0)	(97.0, 0.3333333333333333)	(98.0, 0.33885819521178634)	(99.0, 0.0)	(100.0, 0.0)
FBA22517_pass_d17fa1e0_a6486b6e_concatenated	(0.0, 23.0)	(1.0, 24.833333333333332)	(2.0, 24.833333333333332)	(3.0, 24.750000000000004)	(4.0, 32.633333333333326)	(5.0, 46.76666666666667)	(6.0, 60.983333333333334)	(7.0, 79.7)	(8.0, 92.91666666666667)	(9.0, 118.0)	(10.0, 147.67619047619047)	(11.0, 190.6190476190476)	(12.0, 247.39285714285717)	(13.0, 310.5357142857143)	(14.0, 390.25)	(15.0, 518.0)	(16.0, 678.4916666666667)	(17.0, 840.1190476190476)	(18.0, 1044.0809523809526)	(19.0, 1285.445634920635)	(20.0, 1537.3186868686862)	(21.0, 1809.3936868686844)	(22.0, 2181.790151515148)	(23.0, 2649.774278499283)	(24.0, 3101.033838383854)	(25.0, 3674.89657287161)	(26.0, 4373.470707070729)	(27.0, 5145.352922077846)	(28.0, 6045.5622643483275)	(29.0, 6951.406198658246)	(30.0, 7787.138178582437)	(31.0, 8638.365420159807)	(32.0, 9458.819595273384)	(33.0, 10027.636579882843)	(34.0, 10646.598454144236)	(35.0, 11329.96227341695)	(36.0, 12077.972493602441)	(37.0, 12919.883978674206)	(38.0, 14130.974221239388)	(39.0, 16007.198017098146)	(40.0, 18650.44380752454)	(41.0, 21240.654316900916)	(42.0, 25714.48642019993)	(43.0, 32990.39704502933)	(44.0, 41532.85848040566)	(45.0, 57492.56753000421)	(46.0, 76378.01732498062)	(47.0, 90120.34370107125)	(48.0, 72989.64964362391)	(49.0, 35762.71419414153)	(50.0, 28206.03690393867)	(51.0, 25776.692067778884)	(52.0, 24895.730411385946)	(53.0, 24619.57912005635)	(54.0, 26370.728180509366)	(55.0, 24669.56431408507)	(56.0, 23925.08205030845)	(57.0, 20634.35403244094)	(58.0, 16315.328231772146)	(59.0, 14653.547460752408)	(60.0, 14288.118814473413)	(61.0, 13454.42068806064)	(62.0, 11346.44976756265)	(63.0, 8979.69269180623)	(64.0, 6871.275630275101)	(65.0, 5417.767548655318)	(66.0, 4226.080503641483)	(67.0, 3481.4960465126655)	(68.0, 3078.0071909429766)	(69.0, 2618.8240939526045)	(70.0, 2275.4206276844266)	(71.0, 1713.8927188993355)	(72.0, 1397.9564193116828)	(73.0, 1225.3615546640126)	(74.0, 1067.3277764020334)	(75.0, 895.2781938720285)	(76.0, 793.3360662339492)	(77.0, 665.9777836530982)	(78.0, 557.734356742719)	(79.0, 497.8926430200606)	(80.0, 471.3141833077296)	(81.0, 430.62680375180173)	(82.0, 358.5341339663909)	(83.0, 283.5223665223661)	(84.0, 230.67604617604624)	(85.0, 183.76948051948057)	(86.0, 148.8556637806638)	(87.0, 120.26554834054826)	(88.0, 105.98821147987813)	(89.0, 88.50426037377257)	(90.0, 73.14610389610391)	(91.0, 67.40599173553719)	(92.0, 76.65657802085309)	(93.0, 98.11064840956145)	(94.0, 114.63727601404628)	(95.0, 145.07046850998458)	(96.0, 159.09262822308057)	(97.0, 175.75786563387027)	(98.0, 316.93056997556846)	(99.0, 648.3143044811482)	(100.0, 1414.7123210060608)
FBA22660_pass_d1e1158a_77e47f3b_concatenated	(0.0, 37.0)	(1.0, 36.83333333333333)	(2.0, 34.75)	(3.0, 31.149999999999995)	(4.0, 44.01666666666668)	(5.0, 61.1666666666667)	(6.0, 80.01666666666667)	(7.0, 98.16666666666664)	(8.0, 121.14285714285712)	(9.0, 150.80952380952382)	(10.0, 184.83333333333331)	(11.0, 232.91666666666666)	(12.0, 302.6761904761905)	(13.0, 384.59523809523813)	(14.0, 491.57738095238096)	(15.0, 604.3511904761905)	(16.0, 729.6666666666666)	(17.0, 942.932178932179)	(18.0, 1243.4761904761904)	(19.0, 1518.3011904761904)	(20.0, 1793.9623015872992)	(21.0, 2218.6499999999965)	(22.0, 2677.38571428572)	(23.0, 3169.6481962482117)	(24.0, 3857.938528138571)	(25.0, 4610.2526695526685)	(26.0, 5408.9071067819905)	(27.0, 6535.2713203460535)	(28.0, 7865.9637446166)	(29.0, 9045.806888795812)	(30.0, 10379.110351926991)	(31.0, 11753.934347267414)	(32.0, 12974.324217090387)	(33.0, 13948.855376249829)	(34.0, 14810.683167761736)	(35.0, 15781.32760026629)	(36.0, 16958.00814643578)	(37.0, 18007.837622819996)	(38.0, 19383.473430714846)	(39.0, 21937.839662987073)	(40.0, 25897.215123611673)	(41.0, 29511.578359258434)	(42.0, 35461.685569928835)	(43.0, 45535.43897968796)	(44.0, 57051.24639622964)	(45.0, 80769.71861853826)	(46.0, 112441.680961698)	(47.0, 135915.71988892282)	(48.0, 113276.00422593573)	(49.0, 50418.19731425642)	(50.0, 39024.909360329984)	(51.0, 36314.77640287253)	(52.0, 35318.14804773815)	(53.0, 34371.50548467323)	(54.0, 37073.358991693014)	(55.0, 34405.61571717356)	(56.0, 33264.97311323517)	(57.0, 29043.729130071675)	(58.0, 22898.91791408139)	(59.0, 20433.422276226196)	(60.0, 19758.621503570095)	(61.0, 18655.211543458612)	(62.0, 15735.261333530447)	(63.0, 12759.429595696116)	(64.0, 9945.170857342237)	(65.0, 7763.059058265932)	(66.0, 6130.388430465055)	(67.0, 4997.172619602213)	(68.0, 4312.866025709566)	(69.0, 3719.739115216991)	(70.0, 3239.7604944263335)	(71.0, 2301.8111787392813)	(72.0, 1969.8043003350697)	(73.0, 1732.1217477292928)	(74.0, 1484.6987430949257)	(75.0, 1252.7535655195104)	(76.0, 1081.0003120164301)	(77.0, 867.9977925824562)	(78.0, 714.2886982883164)	(79.0, 674.307530372855)	(80.0, 627.4077875529488)	(81.0, 541.5783910533884)	(82.0, 475.5828643578627)	(83.0, 394.82665945165826)	(84.0, 320.78914141414066)	(85.0, 265.66961094461107)	(86.0, 217.98189731415533)	(87.0, 200.4948773448773)	(88.0, 172.6018550698128)	(89.0, 148.62241124710872)	(90.0, 121.80169552669553)	(91.0, 100.96002886002887)	(92.0, 91.86302374747085)	(93.0, 89.59577283214198)	(94.0, 94.67018555228259)	(95.0, 119.82663837556312)	(96.0, 146.19183032588245)	(97.0, 190.25467710266287)	(98.0, 338.7026917304818)	(99.0, 774.8463818829891)	(100.0, 1972.2354185958459)
FBA43334_pass_6846ed3b_6b29293f_concatenated	(0.0, 1.5)	(1.0, 0.75)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 2.7887085137085132)	(6.0, 16.24329356280579)	(7.0, 12.82330447330448)	(8.0, 9.0741341991342)	(9.0, 10.722113997113999)	(10.0, 11.694588744588748)	(11.0, 13.840584415584422)	(12.0, 21.65649350649351)	(13.0, 32.511038961038956)	(14.0, 42.426046176046185)	(15.0, 58.11201298701302)	(16.0, 99.73420611646414)	(17.0, 144.92926383652178)	(18.0, 223.7809354044651)	(19.0, 352.05660173160044)	(20.0, 521.5870560443095)	(21.0, 805.4593726734076)	(22.0, 1217.811711306763)	(23.0, 1827.3322944721738)	(24.0, 2663.7817649551225)	(25.0, 3662.829877197273)	(26.0, 4849.428604576591)	(27.0, 6012.923676538165)	(28.0, 7310.628788917869)	(29.0, 8524.600366377299)	(30.0, 9603.309540530656)	(31.0, 10660.328202579769)	(32.0, 11118.138244742138)	(33.0, 11319.198440687565)	(34.0, 11202.71018525467)	(35.0, 11015.43747825734)	(36.0, 11132.80669577023)	(37.0, 11394.966498261108)	(38.0, 11799.244703305201)	(39.0, 12740.263110194417)	(40.0, 13642.519412636486)	(41.0, 13085.554999826838)	(42.0, 12797.014767255334)	(43.0, 12604.330539071252)	(44.0, 13052.260873931025)	(45.0, 13187.52382034535)	(46.0, 11877.931442499528)	(47.0, 10440.925434958333)	(48.0, 9609.563404169387)	(49.0, 9352.418995077285)	(50.0, 9408.79246229047)	(51.0, 8816.232098661312)	(52.0, 8942.496415910167)	(53.0, 14181.464846643908)	(54.0, 33059.8948042414)	(55.0, 33284.36066145387)	(56.0, 30891.533926595737)	(57.0, 21357.010727381534)	(58.0, 15906.068612193872)	(59.0, 15889.870073832986)	(60.0, 21385.99759321175)	(61.0, 29176.275122338568)	(62.0, 30773.91384286857)	(63.0, 12761.477475250289)	(64.0, 11793.559761704073)	(65.0, 13108.456383450566)	(66.0, 16212.931792719626)	(67.0, 15407.631579680268)	(68.0, 32409.04633542016)	(69.0, 31151.15770753264)	(70.0, 12739.208281740714)	(71.0, 35601.750510429374)	(72.0, 6856.533157765639)	(73.0, 4230.284027698927)	(74.0, 5935.5182044656685)	(75.0, 9384.836601985371)	(76.0, 15939.469873335529)	(77.0, 2262.044101215159)	(78.0, 768.0999199755888)	(79.0, 417.9800520539566)	(80.0, 347.52718141546984)	(81.0, 244.66532874005387)	(82.0, 207.72767369447624)	(83.0, 156.41259850903546)	(84.0, 179.81862571640352)	(85.0, 193.65613306090327)	(86.0, 194.89554066005695)	(87.0, 236.91460517407498)	(88.0, 252.1713448126318)	(89.0, 156.63308779034588)	(90.0, 107.87626262626262)	(91.0, 92.81158008658008)	(92.0, 57.97619047619048)	(93.0, 26.11111111111111)	(94.0, 9.0)	(95.0, 3.8333333333333335)	(96.0, 1.5)	(97.0, 0.35772357723577236)	(98.0, 0.0070921985815602835)	(99.0, 0.5)	(100.0, 2.0)
FBA62655_pass_9d20541a_79aab80e_concatenated	(0.0, 110.69761904761904)	(1.0, 64.67735185960998)	(2.0, 49.78356753454351)	(3.0, 46.46679605754956)	(4.0, 41.257662944252594)	(5.0, 37.86234761784532)	(6.0, 50.507802681189936)	(7.0, 49.51211469961874)	(8.0, 44.81450498723686)	(9.0, 49.99911722264666)	(10.0, 52.0595677544548)	(11.0, 60.388639883152116)	(12.0, 74.0948981298319)	(13.0, 87.95606060606057)	(14.0, 114.33854313746768)	(15.0, 153.87954545454568)	(16.0, 192.1891800224407)	(17.0, 246.42810943536838)	(18.0, 360.9666112342925)	(19.0, 529.9029942279892)	(20.0, 718.9770249238884)	(21.0, 986.8006889452206)	(22.0, 1431.647029330753)	(23.0, 1931.8166341110996)	(24.0, 2524.4402028331597)	(25.0, 3261.78798904707)	(26.0, 4198.179940631652)	(27.0, 5049.247899889089)	(28.0, 5763.625470664981)	(29.0, 6282.212451883979)	(30.0, 6855.0034239593215)	(31.0, 7258.061453536165)	(32.0, 7346.484537986123)	(33.0, 7379.124311303183)	(34.0, 7300.505793707967)	(35.0, 7342.705184436032)	(36.0, 7584.444812313317)	(37.0, 8102.314944913253)	(38.0, 8949.18837787058)	(39.0, 10827.488301141953)	(40.0, 11814.47134498107)	(41.0, 10652.49278989839)	(42.0, 10392.894226609971)	(43.0, 9977.835215106823)	(44.0, 10286.343648690252)	(45.0, 10425.553086669235)	(46.0, 9590.374101261175)	(47.0, 8566.891002521174)	(48.0, 8065.052399298804)	(49.0, 7946.504810740315)	(50.0, 8139.115106264807)	(51.0, 8175.516063571281)	(52.0, 8269.492046029538)	(53.0, 9964.529141904803)	(54.0, 16515.358424853657)	(55.0, 19201.510426883913)	(56.0, 20889.179284268077)	(57.0, 18921.910431082077)	(58.0, 16043.396894024962)	(59.0, 14188.543115905719)	(60.0, 18210.17722874098)	(61.0, 19374.309816885976)	(62.0, 14246.446324266853)	(63.0, 9357.208175536243)	(64.0, 9191.600560395942)	(65.0, 10158.471336332803)	(66.0, 11468.841597738028)	(67.0, 8709.350582279001)	(68.0, 7836.325787133273)	(69.0, 7482.94377066918)	(70.0, 5262.203104047658)	(71.0, 4847.048737700247)	(72.0, 2440.578523065457)	(73.0, 1497.294955254146)	(74.0, 1479.8372671392983)	(75.0, 1761.6813057613833)	(76.0, 1539.0536991641245)	(77.0, 675.9067205651454)	(78.0, 538.9611423811529)	(79.0, 361.033340457506)	(80.0, 288.06777797073363)	(81.0, 240.17802514426083)	(82.0, 200.06898949027183)	(83.0, 175.21574775607363)	(84.0, 143.44384641180415)	(85.0, 133.27251082251072)	(86.0, 163.9923351158645)	(87.0, 262.0542638365233)	(88.0, 401.3822510822467)	(89.0, 244.41203474218946)	(90.0, 68.84368686868692)	(91.0, 41.640909090909076)	(92.0, 32.16666666666667)	(93.0, 22.506211180124225)	(94.0, 21.0)	(95.0, 19.0)	(96.0, 16.0)	(97.0, 16.0)	(98.0, 17.339544513457557)	(99.0, 18.833333333333332)	(100.0, 21.0)
FBA62655_pass_9d20541a_79aab80e_merged	(0.0, 117.19761904761903)	(1.0, 68.92735185960997)	(2.0, 55.88594848692446)	(3.0, 65.67540238881135)	(4.0, 64.18864774084233)	(5.0, 60.53500274050044)	(6.0, 68.9804996974352)	(7.0, 75.60515221765621)	(8.0, 68.42740671559991)	(9.0, 81.98863848569728)	(10.0, 95.37729660397167)	(11.0, 122.52792559743777)	(12.0, 177.34043581510488)	(13.0, 276.8655844155844)	(14.0, 450.79061544787265)	(15.0, 657.7903318903346)	(16.0, 887.1081956312497)	(17.0, 1162.5812840385383)	(18.0, 1621.6937704571665)	(19.0, 2314.3363636363765)	(20.0, 3168.5687873499933)	(21.0, 4382.132074226585)	(22.0, 8396.114385946517)	(23.0, 13460.6671391628)	(24.0, 14056.491748472057)	(25.0, 13772.099849702909)	(26.0, 17032.709369717268)	(27.0, 21339.148914702007)	(28.0, 26535.928955464093)	(29.0, 32833.91986777881)	(30.0, 42197.09013621439)	(31.0, 47961.956099219824)	(32.0, 50210.944568995365)	(33.0, 58860.134864544685)	(34.0, 71172.21034555142)	(35.0, 84499.76984025897)	(36.0, 97413.14378829948)	(37.0, 110691.07171599513)	(38.0, 131224.6276370905)	(39.0, 149455.56626266378)	(40.0, 157546.18050331128)	(41.0, 164095.11524957625)	(42.0, 166578.10712507422)	(43.0, 169438.58845529717)	(44.0, 173038.20352524484)	(45.0, 168593.5168771032)	(46.0, 168245.29270748855)	(47.0, 164118.14130403064)	(48.0, 161111.09247663722)	(49.0, 166880.8725021838)	(50.0, 158618.5395590101)	(51.0, 149715.81702538126)	(52.0, 150084.41813337742)	(53.0, 153526.7992144259)	(54.0, 187338.54507699996)	(55.0, 205250.86638056082)	(56.0, 216441.1005022185)	(57.0, 202546.79010531981)	(58.0, 175645.6789730319)	(59.0, 153569.29592349788)	(60.0, 172793.26667142424)	(61.0, 174664.0495551139)	(62.0, 138514.98553582738)	(63.0, 106254.50243999083)	(64.0, 103144.66696511912)	(65.0, 105443.51677170978)	(66.0, 108671.3766160773)	(67.0, 86210.52619660225)	(68.0, 74014.15500818568)	(69.0, 68799.51924973534)	(70.0, 53786.19526910923)	(71.0, 49740.14021834634)	(72.0, 33566.58102413107)	(73.0, 24511.453577751454)	(74.0, 21744.44402622025)	(75.0, 21654.52818159995)	(76.0, 18919.734524513526)	(77.0, 12650.394616332942)	(78.0, 10293.001530549058)	(79.0, 7696.190172148997)	(80.0, 6397.436213278623)	(81.0, 5436.543911960811)	(82.0, 4427.698316450998)	(83.0, 3648.083303275214)	(84.0, 2962.873792756516)	(85.0, 2585.751443001459)	(86.0, 2388.917105933276)	(87.0, 2660.7434401620485)	(88.0, 3306.000649350918)	(89.0, 2194.7626846435046)	(90.0, 953.3037878787949)	(91.0, 603.0454545454544)	(92.0, 387.75)	(93.0, 204.69772256728777)	(94.0, 118.5)	(95.0, 71.61111111111111)	(96.0, 36.67070707070707)	(97.0, 25.649242424242424)	(98.0, 21.17287784679089)	(99.0, 22.765151515151516)	(100.0, 22.5)
chopper_filtered_FBA22517_pass_d17fa1e0_a6486b6e_concatenated	(0.0, 0.0)	(1.0, 0.8333333333333333)	(2.0, 1.3333333333333333)	(3.0, 3.2499999999999996)	(4.0, 6.133333333333334)	(5.0, 9.266666666666667)	(6.0, 6.983333333333333)	(7.0, 14.2)	(8.0, 19.416666666666664)	(9.0, 17.0)	(10.0, 8.676190476190476)	(11.0, 5.119047619047619)	(12.0, 5.392857142857143)	(13.0, 3.5357142857142856)	(14.0, 7.25)	(15.0, 15.5)	(16.0, 26.491666666666667)	(17.0, 47.11904761904762)	(18.0, 88.08095238095238)	(19.0, 133.11230158730157)	(20.0, 186.65202020202028)	(21.0, 283.0603535353536)	(22.0, 457.95681818181697)	(23.0, 702.1909451659466)	(24.0, 969.2005050505132)	(25.0, 1354.787049062046)	(26.0, 1860.794516594491)	(27.0, 2480.9362554112386)	(28.0, 3190.3192989805825)	(29.0, 3939.9052246326187)	(30.0, 4727.151093445631)	(31.0, 5541.287353781645)	(32.0, 6319.147842025726)	(33.0, 6875.373015667714)	(34.0, 7449.68762464877)	(35.0, 8047.4581969345745)	(36.0, 8725.539196340442)	(37.0, 9489.88827160005)	(38.0, 10556.942540372049)	(39.0, 12316.577129648918)	(40.0, 14806.528159108864)	(41.0, 17129.748862596825)	(42.0, 21326.863339078125)	(43.0, 28315.073099356374)	(44.0, 36508.52321549137)	(45.0, 52396.68187390928)	(46.0, 71614.98625200242)	(47.0, 85997.89796848038)	(48.0, 69597.02693139839)	(49.0, 33033.29753920505)	(50.0, 25920.597589205696)	(51.0, 23771.58415797256)	(52.0, 23132.717739711727)	(53.0, 23024.58572128223)	(54.0, 24914.39574905344)	(55.0, 23349.837893195225)	(56.0, 22652.21884332816)	(57.0, 19407.32898234678)	(58.0, 15161.569206029597)	(59.0, 13555.895765224464)	(60.0, 13207.325593059497)	(61.0, 12399.837888869612)	(62.0, 10368.917841154269)	(63.0, 8083.2260472487)	(64.0, 5993.226135325634)	(65.0, 4568.771120083941)	(66.0, 3414.0405685765572)	(67.0, 2720.281291822916)	(68.0, 2358.43190234268)	(69.0, 1923.9397865932426)	(70.0, 1635.4898917537314)	(71.0, 1115.3867665184398)	(72.0, 867.765834896134)	(73.0, 779.3368793393528)	(74.0, 674.5173867916395)	(75.0, 551.261527205351)	(76.0, 488.8784904763642)	(77.0, 391.93611698642746)	(78.0, 307.7434476518104)	(79.0, 264.15930968672893)	(80.0, 234.7391833077316)	(81.0, 216.6823593073591)	(82.0, 185.64127682353492)	(83.0, 139.5223665223667)	(84.0, 103.0851370851371)	(85.0, 74.26948051948054)	(86.0, 64.35566378066386)	(87.0, 50.765548340548385)	(88.0, 41.988211479878146)	(89.0, 33.00426037377256)	(90.0, 23.146103896103895)	(91.0, 13.90599173553719)	(92.0, 11.656578020853068)	(93.0, 13.110648409561453)	(94.0, 14.637276014046273)	(95.0, 21.570468509984636)	(96.0, 26.09262822308056)	(97.0, 35.75786563387034)	(98.0, 68.93056997556879)	(99.0, 150.81430448114875)	(100.0, 758.7123210060639)
chopper_filtered_FBA22660_pass_d1e1158a_77e47f3b_concatenated	(0.0, 3.0)	(1.0, 3.3333333333333335)	(2.0, 3.7500000000000004)	(3.0, 4.65)	(4.0, 13.516666666666664)	(5.0, 16.166666666666668)	(6.0, 20.016666666666662)	(7.0, 28.66666666666666)	(8.0, 30.309523809523803)	(9.0, 24.309523809523807)	(10.0, 19.333333333333336)	(11.0, 8.916666666666666)	(12.0, 6.6761904761904765)	(13.0, 10.761904761904761)	(14.0, 17.244047619047617)	(15.0, 19.851190476190474)	(16.0, 32.166666666666664)	(17.0, 61.93217893217895)	(18.0, 106.47619047619047)	(19.0, 176.1345238095238)	(20.0, 259.37896825396854)	(21.0, 431.9833333333321)	(22.0, 672.0523809523828)	(23.0, 957.6148629148711)	(24.0, 1392.7623376623328)	(25.0, 1935.843145743117)	(26.0, 2586.214249639247)	(27.0, 3500.861363636402)	(28.0, 4644.126839855132)	(29.0, 5735.752884466556)	(30.0, 6924.158584248629)	(31.0, 8201.555342935168)	(32.0, 9377.655566293482)	(33.0, 10228.577778844045)	(34.0, 11024.486696129865)	(35.0, 11950.534339312555)	(36.0, 13082.503161097049)	(37.0, 14079.382247642148)	(38.0, 15315.343481460804)	(39.0, 17620.33695737247)	(40.0, 21285.479084661616)	(41.0, 24580.67088469631)	(42.0, 30178.761320525777)	(43.0, 39997.80235654507)	(44.0, 51342.05548713984)	(45.0, 74982.65454228754)	(46.0, 106959.68336123586)	(47.0, 131247.23128156847)	(48.0, 109492.8938671477)	(49.0, 47327.38754093518)	(50.0, 36358.51026683484)	(51.0, 33951.35268755194)	(52.0, 33172.17365051412)	(53.0, 32350.114020495308)	(54.0, 35243.79890575515)	(55.0, 32729.290854496045)	(56.0, 31697.199234577263)	(57.0, 27603.485587505595)	(58.0, 21589.097748138956)	(59.0, 19155.58179305648)	(60.0, 18512.510703172542)	(61.0, 17474.260172610437)	(62.0, 14613.69113150899)	(63.0, 11663.678982419133)	(64.0, 8877.814327758622)	(65.0, 6758.266020747924)	(66.0, 5156.511193812776)	(67.0, 4037.4051232096367)	(68.0, 3401.8225913660744)	(69.0, 2869.5869507147418)	(70.0, 2474.096353012155)	(71.0, 1625.2365034146274)	(72.0, 1359.2614431922652)	(73.0, 1184.313739071334)	(74.0, 1011.2495006707188)	(75.0, 841.7844457504058)	(76.0, 718.6248791159894)	(77.0, 544.0061259157749)	(78.0, 413.6053649549776)	(79.0, 379.5666212819417)	(80.0, 344.4994542196141)	(81.0, 302.57839105339053)	(82.0, 271.41619769119757)	(83.0, 215.7357503607507)	(84.0, 160.85580808080826)	(85.0, 122.66961094461085)	(86.0, 91.2318973141554)	(87.0, 88.79487734487736)	(88.0, 73.60185506981287)	(89.0, 57.12241124710876)	(90.0, 40.301695526695546)	(91.0, 30.126695526695517)	(92.0, 25.86302374747085)	(93.0, 22.595772832141954)	(94.0, 22.836852218949225)	(95.0, 32.99330504222977)	(96.0, 46.06683032588248)	(97.0, 61.254677102663095)	(98.0, 126.65507268286366)	(99.0, 332.8463818829859)	(100.0, 1356.7354185958554)
