Source	V4	V3.x	recall_category	control	depth	Sequence_Identity	fusionType	V7
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	3.7775e-4	16.6433	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	2.10337e-5	10.0649	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0397022	80.3553	Partial_Recall	positive	100GB	90%	reverse_order: hybrid	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0270701	146.359	Partial_Recall	positive	100GB	90%	reverse_order: intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.011356	56.7398	True_Recall	positive	100GB	90%	intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0129492	75.653	True_Recall	positive	100GB	90%	intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	2.27816e-4	15.7853	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0102171	68.5025	Partial_Recall	positive	100GB	90%	truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.057971	29.1238	True_Recall	positive	100GB	90%	hybrid	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0335196	7.91618	Partial_Recall	positive	100GB	90%	wrong_order:tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.033557	65.0199	Partial_Recall	positive	100GB	90%	truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0949772	181.914	True_Recall	positive	100GB	90%	intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0326223	138.839	Partial_Recall	positive	100GB	90%	reverse_order: intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0591039	210.933	True_Recall	positive	100GB	90%	hybrid	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00513447	49.7193	Partial_Recall	positive	100GB	90%	reverse_order: intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0452675	87.6348	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	3.36332e-4	15.3671	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00450413	208.95	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00834376	175.863	Partial_Recall	positive	100GB	90%	reverse_order:truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0417246	60.2665	Partial_Recall	positive	100GB	90%	reverse_order: read_through	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0417335	194.159	True_Recall	positive	100GB	90%	intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	2.46033e-4	16.4397	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0122156	64.3435	Partial_Recall	positive	100GB	90%	wrong_order:tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0121617	429.138	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	3.31016e-4	0	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0056615	117.17	Partial_Recall	positive	100GB	90%	reverse_order:tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00700378	126.17	Partial_Recall	positive	100GB	90%	truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.172794	515.153	True_Recall	positive	100GB	90%	hybrid	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	5.11771e-4	0	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00725953	53.2756	Partial_Recall	positive	100GB	90%	truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0140444	173.869	Partial_Recall	positive	100GB	90%	wrong_order:tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0108548	76.5953	Partial_Recall	positive	100GB	90%	reverse_order: intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0220909	18.5119	True_Recall	positive	100GB	90%	intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0206186	0	Partial_Recall	positive	100GB	90%	truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.019685	51.3378	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0641822	263.057	True_Recall	positive	100GB	90%	intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0827586	184.374	Partial_Recall	positive	100GB	90%	reverse_order:truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0281096	23.8208	Partial_Recall	positive	100GB	90%	reverse_order:truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0544218	92.9019	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0232384	44.729	Partial_Recall	positive	100GB	90%	truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0142399	363.556	Partial_Recall	positive	100GB	90%	reverse_order: hybrid	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.09	0	Partial_Recall	positive	100GB	90%	wrong_order:tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.18	17.7625	Partial_Recall	positive	100GB	90%	truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00789474	129.872	Partial_Recall	positive	100GB	90%	truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00679537	194.054	Partial_Recall	positive	100GB	90%	reverse_order: intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0158103	94.4359	Partial_Recall	positive	100GB	90%	reverse_order:truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0327273	198.877	Partial_Recall	positive	100GB	90%	wrong_order:tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0150991	109.067	Partial_Recall	positive	100GB	90%	reverse_order:truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0589681	131.528	Partial_Recall	positive	100GB	90%	reverse_order: read_through	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0115346	29.2925	Partial_Recall	positive	100GB	90%	wrong_order:tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0183592	53.2876	True_Recall	positive	100GB	90%	intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0186069	0	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0141677	41.7444	Partial_Recall	positive	100GB	90%	reverse_order: hybrid	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0280644	98.7143	Partial_Recall	positive	100GB	90%	reverse_order: hybrid	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00673233	41.9788	Partial_Recall	positive	100GB	90%	wrong_order:tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0683761	15.9806	Partial_Recall	positive	100GB	90%	reverse_order:truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0190074	73.9788	Partial_Recall	positive	100GB	90%	reverse_order: intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0638629	0	True_Recall	positive	100GB	90%	intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00462343	145.568	Partial_Recall	positive	100GB	90%	truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00233463	42.379	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0327118	222.032	True_Recall	positive	100GB	90%	hybrid	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0269642	222.823	Partial_Recall	positive	100GB	90%	reverse_order:truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0117625	37.4051	True_Recall	positive	100GB	90%	intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0145254	224.43	True_Recall	positive	100GB	90%	intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00770218	26.8374	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.266667	241.066	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.036036	90.3997	True_Recall	positive	100GB	90%	read_through	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	3.55687e-4	156.522	True_Recall	positive	100GB	90%	hybrid	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0420757	129.14	Partial_Recall	positive	100GB	90%	reverse_order: hybrid	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.625	54.8035	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0660377	0	Partial_Recall	positive	100GB	90%	truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0151515	333.214	True_Recall	positive	100GB	90%	hybrid	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0645856	266.276	Partial_Recall	positive	100GB	90%	reverse_order:truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	3.10115e-5	72.4498	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00505796	92.2027	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0465632	221.66	Partial_Recall	positive	100GB	90%	reverse_order:truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0130792	81.1332	True_Recall	positive	100GB	90%	hybrid	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00666338	59.3213	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0113422	57.4465	True_Recall	positive	100GB	90%	read_through	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00251046	16.4397	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	1.59356e-4	16.197	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00932836	46.6959	Partial_Recall	positive	100GB	90%	reverse_order:truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0887097	95.8035	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00137999	0	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00118285	16.87	True_Recall	positive	100GB	90%	hybrid	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0465116	126.207	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	7.41766e-4	103.765	Partial_Recall	positive	100GB	90%	reverse_order: hybrid	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0269058	0	True_Recall	positive	100GB	90%	read_through	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0607261	433.932	Partial_Recall	positive	100GB	90%	reverse_order: intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0102564	17.7625	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	9.92556e-4	16.87	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0252233	236.69	Partial_Recall	positive	100GB	90%	reverse_order: hybrid	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0294479	0	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0122699	0	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0677362	32.6294	Partial_Recall	positive	100GB	90%	reverse_order:truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00470588	9.86209	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00773196	30.1332	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	2.64271e-4	8.43498	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	1.91534e-4	7.22304	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.028636000000000002	64.1301	Partial_Recall	positive	100GB	90%	reverse_order:truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00477431	57.1014	Partial_Recall	positive	100GB	90%	truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0233918	21.9214	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00368098	56.1076	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00280263	106.858	Partial_Recall	positive	100GB	90%	reverse_order: read_through	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	4.66667	0	True_Recall	positive	100GB	90%	intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0331728	157.793	Partial_Recall	positive	100GB	90%	reverse_order: intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00218996	15.1526	Partial_Recall	positive	100GB	90%	wrong_order:tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	9.84931e-4	38.8102	Partial_Recall	positive	100GB	90%	reverse_order:truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.290323	153.33	True_Recall	positive	100GB	90%	read_through	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0795756	170.755	Partial_Recall	positive	100GB	90%	reverse_order: intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.023542	198.325	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.256604	349.097	True_Recall	positive	100GB	90%	intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0508701	59.1726	Partial_Recall	positive	100GB	90%	truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.022409	21.1105	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.011396	21.1105	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	1.25	21.9214	Partial_Recall	positive	100GB	90%	reverse_order: hybrid	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.101937	277.658	Partial_Recall	positive	100GB	90%	truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	1.48048e-5	5.74577	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	4.547e-4	46.8222	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	4.48628e-5	5.77612	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0497427	108.483	True_Recall	positive	100GB	90%	intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.489796	253.326	Partial_Recall	positive	100GB	90%	reverse_order: hybrid	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0321593	164.411	Partial_Recall	positive	100GB	90%	reverse_order: read_through	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0926966	178.916	True_Recall	positive	100GB	90%	hybrid	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0455235	308.027	Partial_Recall	positive	100GB	90%	reverse_order: intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0246914	86.5812	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0358744	42.221	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00969193	111.164	Partial_Recall	positive	100GB	90%	reverse_order:truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0425532	21.1105	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.026087	6.05543	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00341132	289.056	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0890052	136.277	Partial_Recall	positive	100GB	90%	reverse_order: hybrid	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0346921	31.6647	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0688337	151.83	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0376648	81.5734	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.027972	20.0888	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.509091	242.427	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0448878	70.827	Partial_Recall	positive	100GB	90%	reverse_order:truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0129609	1270.26	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00444238	145.444	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	14	0	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0169133	67.8064	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.161812	242.771	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.339623	98.6463	True_Recall	positive	100GB	90%	read_through	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.237288	73.8867	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00764818	19.7242	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0336134	18.1778	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.136	10.9607	True_Recall	positive	100GB	90%	read_through	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.278689	158.329	True_Recall	positive	100GB	90%	read_through	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.148387	161.04	Partial_Recall	positive	100GB	90%	reverse_order: intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0778032	0	Partial_Recall	positive	100GB	90%	reverse_order:truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0315126	0	Partial_Recall	positive	100GB	90%	wrong_order:tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.211864	274.018	Partial_Recall	positive	100GB	90%	reverse_order:truncated_tri_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.00864304	8.04293	True_Recall	positive	100GB	90%	intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0376176	49.9299	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.156028	112.943	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.116041	124.051	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.234568	129.384	False_Call	positive	100GB	90%	false_fusion	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0622837	64.7955	True_Recall	positive	100GB	90%	intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.0792079	43.8428	False_Call	positive	100GB	90%	false_fusion	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.191617	120.568	True_Recall	positive	100GB	90%	read_through	PASS:RT
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	18	0	Partial_Recall	positive	100GB	90%	reverse_order: intra_chromosome	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	26	0	False_Call	positive	100GB	90%	false_fusion:self_misalignment	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	14	0	False_Call	positive	100GB	90%	false_fusion:self_misalignment	PASS:GF
porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q90_genion	0.025641	0	False_Call	positive	100GB	90%	false_fusion	PASS:RT
